/mnt/disk3/conda/envs/SQAttn/lib/python3.10/site-packages/torch/utils/cpp_extension.py:1964: UserWarning: TORCH_CUDA_ARCH_LIST is not set, all archs for visible cards are included for compilation. 
If this is not desired, please set os.environ['TORCH_CUDA_ARCH_LIST'].
  warnings.warn(
2025-06-09 11:51:30.679 | INFO     | __main__:main:69 - loading llm model /mnt/disk3/hg/hub/models--Qwen--Qwen2.5-Math-1.5B/snapshots/4a83ca6e4526a4f2da3aa259ec36c259f66b2ab2
2025-06-09 11:51:52.057 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 64, similarity: 0.9996377825737, rmse: 0.15545453131198883
2025-06-09 11:51:52.074 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 96, similarity: 0.9998126029968262, rmse: 0.11185240000486374
2025-06-09 11:51:52.090 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 128, similarity: 0.9998900890350342, rmse: 0.08568096905946732
2025-06-09 11:51:52.107 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 160, similarity: 0.999940037727356, rmse: 0.06328855454921722
2025-06-09 11:51:52.124 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 192, similarity: 0.9999552965164185, rmse: 0.05466609075665474
2025-06-09 11:51:52.141 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 224, similarity: 0.9999662637710571, rmse: 0.047565214335918427
2025-06-09 11:51:52.158 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 256, similarity: 0.999969482421875, rmse: 0.04521836340427399
2025-06-09 11:51:52.175 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 288, similarity: 0.9999724626541138, rmse: 0.04297621175646782
2025-06-09 11:51:52.192 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 320, similarity: 0.9999747276306152, rmse: 0.04111674427986145
2025-06-09 11:51:52.209 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 352, similarity: 0.9999768137931824, rmse: 0.03938998281955719
2025-06-09 11:51:52.226 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 384, similarity: 0.9999793767929077, rmse: 0.03711600974202156
2025-06-09 11:51:52.243 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 416, similarity: 0.9999815225601196, rmse: 0.03514936938881874
2025-06-09 11:51:52.261 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 448, similarity: 0.9999828338623047, rmse: 0.03399362787604332
2025-06-09 11:51:52.278 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 480, similarity: 0.9999839067459106, rmse: 0.032858651131391525
2025-06-09 11:51:52.295 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 512, similarity: 0.9999845027923584, rmse: 0.0321623757481575
2025-06-09 11:51:52.312 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 544, similarity: 0.9999853372573853, rmse: 0.031234227120876312
2025-06-09 11:51:52.329 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 576, similarity: 0.9999867081642151, rmse: 0.02993185445666313
2025-06-09 11:51:52.346 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 608, similarity: 0.999988317489624, rmse: 0.028077058494091034
2025-06-09 11:51:52.363 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 640, similarity: 0.9999893307685852, rmse: 0.026804881170392036
2025-06-09 11:51:52.380 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 672, similarity: 0.9999903440475464, rmse: 0.025508051738142967
2025-06-09 11:51:52.398 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 704, similarity: 0.9999914765357971, rmse: 0.023992221802473068
2025-06-09 11:51:52.414 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 736, similarity: 0.9999923706054688, rmse: 0.02274162508547306
2025-06-09 11:51:52.431 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 768, similarity: 0.9999927282333374, rmse: 0.022136980667710304
2025-06-09 11:51:52.449 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 800, similarity: 0.9999932050704956, rmse: 0.02137342095375061
2025-06-09 11:51:52.466 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 832, similarity: 0.9999938011169434, rmse: 0.020492248237133026
2025-06-09 11:51:52.483 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 864, similarity: 0.9999943971633911, rmse: 0.019468240439891815
2025-06-09 11:51:52.500 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 896, similarity: 0.9999949932098389, rmse: 0.01846209540963173
2025-06-09 11:51:52.517 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 928, similarity: 0.9999949932098389, rmse: 0.018089406192302704
2025-06-09 11:51:52.534 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 960, similarity: 0.9999953508377075, rmse: 0.017539141699671745
2025-06-09 11:51:52.551 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 992, similarity: 0.9999959468841553, rmse: 0.016694022342562675
2025-06-09 11:51:52.568 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1024, similarity: 0.9999963045120239, rmse: 0.015855340287089348
2025-06-09 11:51:52.585 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1056, similarity: 0.9999969005584717, rmse: 0.01473900768905878
2025-06-09 11:51:52.602 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1088, similarity: 0.9999969601631165, rmse: 0.014514821581542492
2025-06-09 11:51:52.619 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1120, similarity: 0.9999970197677612, rmse: 0.014114316552877426
2025-06-09 11:51:52.636 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1152, similarity: 0.9999971389770508, rmse: 0.013936745002865791
Running SQAttn...:  43%|████▎     | 12/28 [00:07<00:10,  1.50it/s]2025-06-09 11:51:52.774 | INFO     | sparse_quant_attn.compression.entrance:grid_search_block_window_size_8bit_only:118 - Starting grid search for optimal window sizes for layer 12
2025-06-09 11:51:52.798 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 32, similarity: 0.9990113973617554, rmse: 0.25937122106552124
2025-06-09 11:51:52.814 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 64, similarity: 0.9994949698448181, rmse: 0.18539267778396606
2025-06-09 11:51:52.831 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 96, similarity: 0.9996970891952515, rmse: 0.14360395073890686
2025-06-09 11:51:52.849 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 128, similarity: 0.9998084306716919, rmse: 0.1142074465751648
2025-06-09 11:51:52.866 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 160, similarity: 0.9998745322227478, rmse: 0.09243550896644592
2025-06-09 11:51:52.883 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 192, similarity: 0.9999071359634399, rmse: 0.07956350594758987
2025-06-09 11:51:52.900 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 224, similarity: 0.9999630451202393, rmse: 0.050154052674770355
2025-06-09 11:51:52.916 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 256, similarity: 0.9999656081199646, rmse: 0.04839834198355675
2025-06-09 11:51:52.934 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 288, similarity: 0.9999685287475586, rmse: 0.0463307686150074
2025-06-09 11:51:52.951 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 320, similarity: 0.99997478723526, rmse: 0.041500888764858246
2025-06-09 11:51:52.968 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 352, similarity: 0.9999775886535645, rmse: 0.0391671359539032
2025-06-09 11:51:52.985 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 384, similarity: 0.999979555606842, rmse: 0.0373641662299633
2025-06-09 11:51:53.002 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 416, similarity: 0.9999819993972778, rmse: 0.03512601926922798
2025-06-09 11:51:53.019 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 448, similarity: 0.9999836087226868, rmse: 0.03345954045653343
2025-06-09 11:51:53.036 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 480, similarity: 0.9999849796295166, rmse: 0.031935036182403564
2025-06-09 11:51:53.053 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 512, similarity: 0.9999874234199524, rmse: 0.029334917664527893
2025-06-09 11:51:53.070 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 544, similarity: 0.9999892711639404, rmse: 0.027050459757447243
2025-06-09 11:51:53.087 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 576, similarity: 0.9999896287918091, rmse: 0.026621917262673378
2025-06-09 11:51:53.104 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 608, similarity: 0.9999901056289673, rmse: 0.025935132056474686
2025-06-09 11:51:53.121 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 640, similarity: 0.9999921917915344, rmse: 0.023089198395609856
2025-06-09 11:51:53.138 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 672, similarity: 0.9999940395355225, rmse: 0.020108792930841446
2025-06-09 11:51:53.156 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 704, similarity: 0.9999946355819702, rmse: 0.01938478648662567
2025-06-09 11:51:53.173 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 736, similarity: 0.9999947547912598, rmse: 0.018926329910755157
2025-06-09 11:51:53.190 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 768, similarity: 0.9999951124191284, rmse: 0.018416207283735275
2025-06-09 11:51:53.207 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 800, similarity: 0.9999954700469971, rmse: 0.017622925341129303
2025-06-09 11:51:53.224 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 832, similarity: 0.9999963641166687, rmse: 0.01580142416059971
2025-06-09 11:51:53.241 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 864, similarity: 0.9999971389770508, rmse: 0.014255505055189133
2025-06-09 11:51:53.259 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 896, similarity: 0.9999972581863403, rmse: 0.013848300091922283
Running SQAttn...:  46%|████▋     | 13/28 [00:07<00:09,  1.53it/s]2025-06-09 11:51:53.399 | INFO     | sparse_quant_attn.compression.entrance:grid_search_block_window_size_8bit_only:118 - Starting grid search for optimal window sizes for layer 13
2025-06-09 11:51:53.422 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 32, similarity: 0.9997239112854004, rmse: 0.13876251876354218
2025-06-09 11:51:53.439 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 64, similarity: 0.9999157190322876, rmse: 0.07672709226608276
2025-06-09 11:51:53.456 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 96, similarity: 0.9999540448188782, rmse: 0.05671023204922676
2025-06-09 11:51:53.473 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 128, similarity: 0.9999721646308899, rmse: 0.04407991096377373
2025-06-09 11:51:53.490 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 160, similarity: 0.9999856352806091, rmse: 0.03160481154918671
2025-06-09 11:51:53.507 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 192, similarity: 0.9999896287918091, rmse: 0.026970356702804565
2025-06-09 11:51:53.524 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 224, similarity: 0.9999935626983643, rmse: 0.0211714468896389
2025-06-09 11:51:53.541 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 256, similarity: 0.9999940395355225, rmse: 0.020380821079015732
2025-06-09 11:51:53.558 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 288, similarity: 0.9999945163726807, rmse: 0.019648484885692596
2025-06-09 11:51:53.575 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 320, similarity: 0.9999951124191284, rmse: 0.01847337931394577
2025-06-09 11:51:53.592 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 352, similarity: 0.9999955296516418, rmse: 0.017812810838222504
2025-06-09 11:51:53.609 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 384, similarity: 0.9999956488609314, rmse: 0.017307933419942856
2025-06-09 11:51:53.626 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 416, similarity: 0.9999959468841553, rmse: 0.016782965511083603
2025-06-09 11:51:53.643 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 448, similarity: 0.9999960660934448, rmse: 0.016553623601794243
2025-06-09 11:51:53.660 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 480, similarity: 0.9999962449073792, rmse: 0.01624692790210247
2025-06-09 11:51:53.677 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 512, similarity: 0.9999964833259583, rmse: 0.015780849382281303
2025-06-09 11:51:53.694 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 544, similarity: 0.9999966621398926, rmse: 0.015347675420343876
2025-06-09 11:51:53.711 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 576, similarity: 0.9999967813491821, rmse: 0.01512815710157156
2025-06-09 11:51:53.728 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 608, similarity: 0.9999967813491821, rmse: 0.014848291873931885
2025-06-09 11:51:53.745 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 640, similarity: 0.9999970197677612, rmse: 0.014469590969383717
2025-06-09 11:51:53.763 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 672, similarity: 0.9999971389770508, rmse: 0.014228717423975468
2025-06-09 11:51:53.780 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 704, similarity: 0.999997079372406, rmse: 0.014143144711852074
2025-06-09 11:51:53.800 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 736, similarity: 0.9999971985816956, rmse: 0.014085017144680023
2025-06-09 11:51:53.817 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 768, similarity: 0.9999971389770508, rmse: 0.014026808552443981
2025-06-09 11:51:53.834 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 800, similarity: 0.9999971985816956, rmse: 0.013930064626038074
Running SQAttn...:  50%|█████     | 14/28 [00:08<00:08,  1.59it/s]2025-06-09 11:51:53.971 | INFO     | sparse_quant_attn.compression.entrance:grid_search_block_window_size_8bit_only:118 - Starting grid search for optimal window sizes for layer 14
2025-06-09 11:51:53.994 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 32, similarity: 0.9985442161560059, rmse: 0.32044345140457153
2025-06-09 11:51:54.011 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 64, similarity: 0.9990872144699097, rmse: 0.2537703812122345
2025-06-09 11:51:54.028 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 96, similarity: 0.9993851184844971, rmse: 0.20829619467258453
2025-06-09 11:51:54.045 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 128, similarity: 0.9995611906051636, rmse: 0.17597074806690216
2025-06-09 11:51:54.062 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 160, similarity: 0.9996942281723022, rmse: 0.14689934253692627
2025-06-09 11:51:54.079 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 192, similarity: 0.9997469782829285, rmse: 0.1336417943239212
2025-06-09 11:51:54.096 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 224, similarity: 0.9998617172241211, rmse: 0.09881425648927689
2025-06-09 11:51:54.113 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 256, similarity: 0.999868631362915, rmse: 0.09630285203456879
2025-06-09 11:51:54.130 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 288, similarity: 0.9998737573623657, rmse: 0.09437967836856842
2025-06-09 11:51:54.147 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 320, similarity: 0.9998897910118103, rmse: 0.08818509429693222
2025-06-09 11:51:54.164 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 352, similarity: 0.9998982548713684, rmse: 0.08476469665765762
2025-06-09 11:51:54.182 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 384, similarity: 0.9999067187309265, rmse: 0.0811554566025734
2025-06-09 11:51:54.199 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 416, similarity: 0.9999139308929443, rmse: 0.07793763279914856
2025-06-09 11:51:54.216 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 448, similarity: 0.9999213218688965, rmse: 0.07453528791666031
2025-06-09 11:51:54.233 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 480, similarity: 0.9999271631240845, rmse: 0.07170584052801132
2025-06-09 11:51:54.250 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 512, similarity: 0.999936580657959, rmse: 0.0669475570321083
2025-06-09 11:51:54.267 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 544, similarity: 0.9999452829360962, rmse: 0.062170837074518204
2025-06-09 11:51:54.284 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 576, similarity: 0.9999463558197021, rmse: 0.061513397842645645
2025-06-09 11:51:54.301 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 608, similarity: 0.9999474883079529, rmse: 0.06088022142648697
2025-06-09 11:51:54.318 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 640, similarity: 0.9999600648880005, rmse: 0.05309602618217468
2025-06-09 11:51:54.335 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 672, similarity: 0.9999683499336243, rmse: 0.04733140021562576
2025-06-09 11:51:54.352 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 704, similarity: 0.9999691247940063, rmse: 0.046752285212278366
2025-06-09 11:51:54.370 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 736, similarity: 0.999969482421875, rmse: 0.04650025814771652
2025-06-09 11:51:54.387 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 768, similarity: 0.9999717473983765, rmse: 0.04466942697763443
2025-06-09 11:51:54.404 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 800, similarity: 0.9999746084213257, rmse: 0.04240177199244499
2025-06-09 11:51:54.421 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 832, similarity: 0.9999797344207764, rmse: 0.037913188338279724
2025-06-09 11:51:54.438 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 864, similarity: 0.9999837279319763, rmse: 0.0338791124522686
2025-06-09 11:51:54.455 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 896, similarity: 0.9999839067459106, rmse: 0.03368259221315384
2025-06-09 11:51:54.472 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 928, similarity: 0.9999846816062927, rmse: 0.03301841765642166
2025-06-09 11:51:54.489 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 960, similarity: 0.9999884366989136, rmse: 0.028611943125724792
2025-06-09 11:51:54.507 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 992, similarity: 0.999988853931427, rmse: 0.0281734187155962
2025-06-09 11:51:54.524 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1024, similarity: 0.9999894499778748, rmse: 0.027386970818042755
2025-06-09 11:51:54.541 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1056, similarity: 0.9999932050704956, rmse: 0.021891646087169647
2025-06-09 11:51:54.558 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1088, similarity: 0.9999933242797852, rmse: 0.02180144563317299
2025-06-09 11:51:54.575 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1120, similarity: 0.9999933242797852, rmse: 0.021726954728364944
2025-06-09 11:51:54.592 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1152, similarity: 0.999994158744812, rmse: 0.020432058721780777
2025-06-09 11:51:54.609 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1184, similarity: 0.9999972581863403, rmse: 0.014055711217224598
2025-06-09 11:51:54.626 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 1216, similarity: 0.9999977350234985, rmse: 0.012689418159425259
Running SQAttn...:  54%|█████▎    | 15/28 [00:09<00:08,  1.47it/s]2025-06-09 11:51:54.765 | INFO     | sparse_quant_attn.compression.entrance:grid_search_block_window_size_8bit_only:118 - Starting grid search for optimal window sizes for layer 15
2025-06-09 11:51:54.789 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 32, similarity: 0.9991577863693237, rmse: 0.24635270237922668
2025-06-09 11:51:54.805 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 64, similarity: 0.9996625185012817, rmse: 0.1559174507856369
2025-06-09 11:51:54.821 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 96, similarity: 0.999834418296814, rmse: 0.10924135148525238
2025-06-09 11:51:54.839 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 128, similarity: 0.999920129776001, rmse: 0.07589823007583618
2025-06-09 11:51:54.856 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 160, similarity: 0.9999687671661377, rmse: 0.04751264303922653
2025-06-09 11:51:54.873 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 192, similarity: 0.9999787211418152, rmse: 0.03919820114970207
2025-06-09 11:51:54.890 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 224, similarity: 0.9999852180480957, rmse: 0.032768767327070236
2025-06-09 11:51:54.908 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 256, similarity: 0.9999865293502808, rmse: 0.031110970303416252
2025-06-09 11:51:54.924 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 288, similarity: 0.9999880194664001, rmse: 0.029510915279388428
2025-06-09 11:51:54.941 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 320, similarity: 0.9999890923500061, rmse: 0.028123052790760994
2025-06-09 11:51:54.958 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 352, similarity: 0.9999899864196777, rmse: 0.026954002678394318
2025-06-09 11:51:54.975 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 384, similarity: 0.9999910593032837, rmse: 0.025414425879716873
2025-06-09 11:51:54.992 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 416, similarity: 0.9999921321868896, rmse: 0.024020658805966377
2025-06-09 11:51:55.010 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 448, similarity: 0.9999927878379822, rmse: 0.022837229073047638
2025-06-09 11:51:55.027 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 480, similarity: 0.9999932646751404, rmse: 0.022105267271399498
2025-06-09 11:51:55.043 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 512, similarity: 0.9999937415122986, rmse: 0.0212663933634758
2025-06-09 11:51:55.060 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 544, similarity: 0.9999942779541016, rmse: 0.020430559292435646
2025-06-09 11:51:55.078 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 576, similarity: 0.9999945759773254, rmse: 0.019842201843857765
2025-06-09 11:51:55.095 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 608, similarity: 0.9999950528144836, rmse: 0.01910991221666336
2025-06-09 11:51:55.112 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 640, similarity: 0.9999954700469971, rmse: 0.018207397311925888
2025-06-09 11:51:55.129 | INFO     | sparse_quant_attn.compression.entrance:search_bit8_window_size:161 - Bit8 window size: 672, similarity: 0.9999958872795105, rmse: 0.01747972145676613
